Time Diff between first and last (Mins),avg val received,total ether received,Avg min between received tnx,Unique Received From Addresses,max value received , ERC20 min val rec,total Ether sent,total transactions (including tnx to create contract,min value received,Avg min between sent tnx,Sent tnx,Received Tnx,max val sent,min val sent,FLAG
1.9331811552806053,-0.02916854203972456,-0.03145672439217782,0.13717956930246797,-0.08158223162752674,-0.037531246469059365,-0.027525483819507802,-0.027640222731989583,-0.182175501742831,-0.13425426405162733,1.0516215667707618,-0.11877067218056025,-0.1623116193747365,-0.042196792442064965,-0.03463202114446468,0
-0.6689388780759615,-0.03009794313410583,-0.03188080563745068,-0.34665698796431804,-0.09832670766463612,-0.038680140651120055,-0.027525483819507802,-0.028280854706951762,-0.205838272383305,-0.11068352610526916,-0.20090745415799496,-0.14914622415053663,-0.171878060329799,-0.04443204746972438,-0.007937002718256802,0
-0.6750974023363848,-0.01740528033969836,-0.031679718978209086,-0.34677440288444517,-0.09497781245721425,-0.03583914573899236,-0.027525483819507802,-0.028076466272883287,-0.2065777339658198,0.000625101743332484,-0.22913631447035238,-0.1504669003231443,-0.171878060329799,-0.03231744399782449,-0.03023095053906284,0
-0.32358710081255226,-0.032947679825302,-0.03167718298912652,-0.07280596707752847,-0.08493112683494862,-0.039234579840297726,-0.027401692214969214,-0.028358346551383938,-0.19548581022809763,-0.13453041172348001,-0.23675914466599282,-0.15310825266835965,-0.1548710541874657,-0.04746163688296264,-0.03463202114446468,0
0.2307302496138723,-0.03199622078151925,-0.03179545452325416,1.4342734568470605,-0.0882800220423705,-0.03883742084371468,-0.027525483819507802,-0.027919914022386687,-0.1991831181406717,-0.13453041172348001,-0.20297955331729348,-0.14386351946010595,-0.16656337091031984,-0.04279262861525924,-0.020202281454622585,0
-0.6739110459643626,-0.03415221877605385,-0.03193302342176646,-0.3440365988981596,-0.0882800220423705,-0.03983287857417124,-0.027525483819507802,-0.028333932247883477,-0.20288042605324574,-0.13299625799096515,-0.23251720582101376,-0.1465048718053213,-0.16975218456200733,-0.047031505578912385,-0.031910550594350925,0
2.088584704668887,-0.03479170796463436,-0.03183849521128029,-0.04664410315857258,-0.09832670766463612,-0.040178718862292274,-0.027525483819507802,-0.028330158237129435,-0.11044772823889429,-0.13448881774748406,-0.12145604198637416,-0.14254284328749828,-0.04007376272671596,-0.04715992659981664,-0.033910534159972576,0
0.026151903448860425,-0.03322575474370355,-0.03173017760330865,0.23114919949292856,-0.08158223162752674,-0.03934922710282139,-0.027468508671623114,-0.028358346551383938,-0.19622527181061244,-0.13453041172348001,-0.23675914466599282,-0.15310825266835965,-0.15593399207136152,-0.04746163688296264,-0.03463202114446468,0
-0.6760237264855966,-0.03317764661742382,-0.031943323096213984,-0.34682249534250464,-0.09832670766463612,-0.03983295544899105,-0.027525483819507802,-0.028344398247851035,-0.20805665713084942,-0.11919194270579651,-0.23675914466599282,-0.15178757649575197,-0.17294099821369482,-0.046707702107717596,0.0014260224742910412,0
0.3463831496874981,-0.030866381235522256,-0.03186094492156721,2.2931969590119534,-0.09162891724979237,-0.037911008078920845,-0.027525483819507802,-0.02818435767030078,-0.14668134578212005,-0.13453041172348001,-0.15310163184239972,-0.044812806514530824,-0.17081512244590316,-0.04293598263577266,-0.03463202114446468,0
-0.6759053695538851,-0.03472065310964859,-0.031955545828012334,-0.34682249534250464,-0.09832670766463612,-0.04017515225502719,-0.027525483819507802,-0.028356821622415408,-0.20805665713084942,-0.13285005620856397,-0.23675914466599282,-0.15178757649575197,-0.17294099821369482,-0.047379211293013715,-0.030689895624768117,0
0.37190582176805365,-0.034386239150542036,-0.03194459124836692,4.531872719429393,-0.09162891724979237,-0.04003758422685342,-0.027525483819507802,-0.028334848005742944,-0.20435934921827537,-0.13453041172348001,-0.22953472347312853,-0.14782554797792896,-0.17081512244590316,-0.04710265670814558,-0.020202281454622585,0
2.2821171780560734,0.023317603289841508,-0.025499598614103797,-0.06108700486498652,-0.07823333642010487,0.04434504911779625,-0.027525483819507802,-0.021269170127507835,-0.15555488477229779,-0.13450037299339737,0.443992451238808,-0.0751883584845072,-0.15912280572304902,0.02796593390353701,-0.03463202114446468,0
0.22635305601353353,-0.034735473261905424,-0.0318835722295168,-0.10858588934298752,-0.0882800220423705,-0.04014020842130844,-0.027518930910921554,-0.028358346551383938,-0.16960465484007922,-0.13453041172348001,-0.23675914466599282,-0.15310825266835965,-0.11766822825111162,-0.04746163688296264,-0.03463202114446468,0
1.0635906983275791,-0.03313877465517279,-0.031802671075386924,1.8658096826068824,-0.07488444121268299,-0.038618333295992804,-0.027525483819507802,-0.02820145508815589,-0.194006887063068,-0.13446087467140003,-0.23660415611701566,-0.13990149094228296,-0.1623116193747365,-0.044324164471214435,-0.027971787204002094,0
-0.6691289552206098,-0.03430457267275985,-0.0319522498984152,-0.34682249534250464,-0.09832670766463612,-0.040082876948814995,-0.027525483819507802,-0.028358346551383938,-0.2073171955483346,-0.12916706857244992,-0.1842324549261467,-0.1504669003231443,-0.17294099821369482,-0.04746163688296264,-0.03463202114446468,0
-0.6052347614951454,-0.034884491116479226,-0.03195663771135555,-0.31735091712520475,-0.09832670766463612,-0.04020956519124032,-0.027525483819507802,-0.02835803750066786,-0.2006620413057013,-0.13437699635022854,-0.13655416072592608,-0.13990149094228296,-0.171878060329799,-0.047452474846794344,-0.03463202114446468,0
0.7170655399811031,-0.03434937560767108,-0.02887236684972628,-0.31873563330500676,-0.0882800220423705,-0.038526006637400974,-0.027520372711739613,-0.028358346551383938,0.3043902195519151,-0.13453041172348001,-0.23675914466599282,-0.15310825266835965,0.563674955326116,-0.04746163688296264,-0.03463202114446468,0
0.7177390782502622,-0.009043400262896914,0.5804976773430365,-0.3442714287384139,4.375797289450989,0.20124652406261453,-0.027525483819507802,0.6022197018074569,6.415300737454318,-0.13453041172348001,-0.234622350586851,7.731328497799421,3.003117398867048,0.5408734152517346,-0.03463202114446468,0
-0.6761035601250399,-0.03490944903766769,-0.031957041350956665,-0.34682249534250464,-0.09832670766463612,-0.04021702204876189,-0.027525483819507802,-0.028358346551383938,-0.20805665713084942,-0.13452120680108492,-0.23675914466599282,-0.15178757649575197,-0.17294099821369482,-0.04746163688296264,-0.03463202114446468,0
1.2939043688625402,-0.03454453268585309,-0.01927446314252572,-0.34124160388066815,-0.09832670766463612,-0.03994031151922984,-0.027525483819507802,-0.01546766066542099,3.0758922308174292,-0.1331681046871591,-0.1870585524318207,-0.06330227293103818,4.47634930594667,0.031105556453618028,-0.03463202114446468,0
0.3926922037071591,-0.03442659888220613,-0.03194171729514135,3.3574492611674467,-0.09497781245721425,-0.0399475393666632,-0.027525483819507802,-0.02832750407011399,-0.20435934921827537,-0.13453041172348001,-0.18780184586340196,-0.14914622415053663,-0.16975218456200733,-0.04662529597808193,-0.03458151705555024,0
-0.6104465541709834,-0.031097473213924327,-0.031836232292927466,-0.3467826349268157,-0.09162891724979237,-0.038679756277021006,-0.027525483819507802,-0.028358346551383938,7.187298629599782,-0.1314621042584503,-0.23666047327745482,13.048370768717893,-0.16975218456200733,-0.04746163688296264,-0.03463202114446468,0
-0.1784525171631689,-0.02832552620341906,-0.03180056373225743,-0.2928415273957873,-0.09497781245721425,-0.03637389605681957,-0.027525483819507802,-0.028201950564091225,-0.2006620413057013,-0.1314621042584503,0.575001060214781,-0.14122216711489063,-0.17081512244590316,-0.04444453405150266,-0.03463202114446468,0
1.809235713971646,-0.02731045531136942,-0.031475427914787205,0.7919934802783768,-0.07823333642010487,-0.0367271358538466,-0.02746358801723851,-0.02762081744990923,-0.194006887063068,-0.13453041172348001,1.883810937958609,-0.13593946242445995,-0.165500433026424,-0.03252697786723571,-0.03463202114446468,0
0.37579986391664894,-0.03460234840356175,-0.03194240420105157,2.0978614251937984,-0.08158223162752674,-0.0401007820937214,-0.027525483819507802,-0.028320669101637823,-0.20288042605324574,-0.13453041172348001,-0.21908300318534604,-0.14914622415053663,-0.16762630879421567,-0.046782788745884145,-0.0021651068423199633,0
0.42327238949081925,-0.03151229258251746,-0.03179553928586797,1.8862819054516335,-0.09162891724979237,-0.03629663686291051,-0.027525483757612,-0.028145780280461684,-0.1806965785778014,-0.13453041172348001,-0.1679661041807908,-0.10952593897230657,-0.16762630879421567,-0.04444453405150266,-0.03463202114446468,0
-0.6751015209841916,9.992827165382993e-05,-0.031679718978209086,-0.34682249534250464,-0.09832670766463612,-0.03245289587240971,-0.027525483819507802,-0.028076466272883287,-0.2073171955483346,0.17536864224451995,-0.22911583550291995,-0.1504669003231443,-0.17294099821369482,-0.03242686270167564,-0.024997839498535172,0
-0.6344801337820776,-0.03400385294717109,-0.031913958770466884,-0.3273012900242449,-0.08493112683494862,-0.03944850447512116,-0.027525483819507802,-0.028314558112028834,-0.2006620413057013,-0.13391675023047406,-0.1534265027348504,-0.14518419563271362,-0.16762630879421567,-0.04595315410632206,-0.033192452594047274,0
0.37795645603630457,-0.034101667546600004,-0.031937828655113076,4.545835996351377,-0.09497781245721425,-0.03967951330865026,-0.027525483819507802,-0.028319520648314802,-0.205838272383305,-0.13453041172348001,-0.19934081314941482,-0.1504669003231443,-0.17081512244590316,-0.046412288518180855,0.015550977202404299,0
0.15016593727580524,-0.03433030394286736,-0.0319386661386392,0.32128616406182214,-0.09162891724979237,-0.03990975339398126,-0.027525483819507802,-0.02833503842964762,-0.19844365655815688,-0.13393209176779922,0.6312437516814553,-0.1385808147696753,-0.16975218456200733,-0.047175012113973944,-0.03463202114446468,0
-0.0436538814722789,-0.028415755327995652,0.06100806514196654,-0.3454256477318408,4.82454924724552,0.021282506312518493,-0.02746358801723851,0.06616255039406575,2.766057827743723,-0.13453041172348001,-0.23369428101729992,2.7748308220028415,1.746724820102176,0.1184790188473366,-0.03463202114446468,0
0.2104095535824273,-0.013042843698631679,-0.031090940600867187,2.114979307405249,-0.08493112683494862,-0.02676454358056758,-0.027525483819507802,-0.026365069913704246,-0.19696473339312726,-0.13453041172348001,-0.22830226197855927,-0.13726013859706762,-0.1686892466781115,-0.013519230029037798,-0.033910534159972576,0
2.9446667090629344,0.02835046654262856,-0.025442571609470645,0.8251287506159537,-0.08158223162752674,0.034538435853911746,-0.027525483819507802,-0.01998046249781106,-0.1740414243351681,-0.13453041172348001,0.8504748214941393,-0.10688458662709124,-0.16018574360694485,0.02796593390353701,-0.03463202114446468,0
-0.09793759763150685,-0.03144411100820853,-0.03192959111223316,-0.34682249534250464,-0.09832670766463612,-0.03944850447512116,-0.027523514356975396,-0.02807503463054523,-0.20288042605324574,-0.10384733707318299,0.7326374465947586,-0.14254284328749828,-0.17294099821369482,-0.04353940320206466,-0.022929949577933123,0
2.3058961756850636,-0.0335212475179923,-0.030416391554135804,-0.28313205005243236,0.0892114239509889,-0.031169086381582445,-0.027525483819507802,-0.02669723263611268,0.0278315876913755,-0.13430611844778634,-0.04206094697519253,0.08593413457362835,-0.025192632352174327,-0.011256402905442808,-0.03463202114446468,0
-0.3744355859954084,-0.025963631945197733,-0.031248335578701665,-0.3343188895124341,-0.0882800220423705,-0.032530539440417824,-0.027525483819507802,-0.027452951852140372,-0.16664680851001998,-0.13425426405162733,-0.14509435557632336,-0.08971579638319155,-0.16337455725863234,-0.03237612272566271,-0.03463202114446468,0
1.6594857673964938,-0.0272986550675764,0.36455065412400794,-0.3435747379946336,16.133768362709194,0.9489617814564805,-0.027525483819507802,0.3851059064054339,7.186559168017268,-0.13453029512779632,-0.23320697467862395,4.368886962340297,6.8158755884013935,1.310234637274031,-0.03463202114446468,0
-0.6740968805920969,-0.034547331092766344,-0.03193978933851189,-0.34323505793050196,-0.08493112683494862,-0.0401173154074683,-0.027525483819507802,-0.028340810674194417,-0.2006620413057013,-0.13216781497540714,-0.23554855843208997,-0.14518419563271362,-0.16762630879421567,-0.04726559640254456,-0.02907975312147708,0
-0.6001427502457491,-0.03485953319529077,-0.031955838669696195,-0.346673885314447,-0.09832670766463612,-0.040191115234485916,-0.027525483819507802,-0.028357119512356393,-0.20509881080079018,-0.134527343416015,0.1437149369501646,-0.14914622415053663,-0.17081512244590316,-0.04740436412504388,-0.03455987244601547,0
-0.6622236860488069,-0.03372029109912382,-0.03193819358564899,-0.3176949298432157,-0.09497781245721425,-0.03974630522709399,-0.027525483819507802,-0.02833919600154557,-0.20435934921827537,-0.1322569891952633,-0.20750773227524846,-0.1465048718053213,-0.171878060329799,-0.04670736117509764,-0.03463202114446468,0
-0.676110899369628,-0.03461415835321301,-0.03195470224194969,-0.34682249534250464,-0.09832670766463612,-0.040151534619135516,-0.027525483819507802,-0.028355963602336744,-0.20805665713084942,-0.13190740465254258,-0.23675914466599282,-0.15178757649575197,-0.17294099821369482,-0.047332833595129645,-0.028471813758604348,0
-0.6486383727089529,-0.03486369666183791,-0.03195667892946648,-0.34682249534250464,-0.09832670766463612,-0.04020687541816999,-0.027525483819507802,-0.02835797097996931,-0.20805665713084942,-0.13411622396708311,-0.23675914466599282,-0.15178757649575197,-0.17294099821369482,-0.04744133645741631,-0.0336611233243035,0
0.07461268772572832,-0.03489286033938443,-0.031954675664039305,0.2700386674475112,-0.09832670766463612,-0.04020761910517683,-0.027525483819507802,-0.028356095449883382,-0.18439388649037544,-0.13447727170649315,-0.23569144577303894,-0.13065675773402927,-0.15593399207136152,-0.04744323889160668,-0.03461528986129431,0
0.9685319043717622,-0.032780540440118605,-0.0318220726467484,2.235671446926638,-0.09497781245721425,-0.03810423601350611,-0.027525483819507802,-0.028338550540195108,-0.19844365655815688,-0.13285677580191238,0.12395087165356695,-0.14386351946010595,-0.165500433026424,-0.04660281856198756,-0.03463202114446468,0
-0.3852998976296899,-0.02112829781301898,-0.030101093426094096,-0.12963738801139135,-0.07153554600526112,-0.01108169596522527,-0.027525483819507802,-0.02647217582337131,-0.18365442490786063,-0.13299625799096515,-0.20785261670405353,-0.13461878625185228,-0.15593399207136152,0.002414613491243646,-0.03463202114446468,0
0.6075314331518393,-0.03481662082290956,-0.031951101063336526,1.3225824057597722,-0.08493112683494862,-0.040127374708264905,-0.027525483819507802,-0.028347771361653482,-0.19696473339312726,-0.13453041172348001,0.3796158862528386,-0.14122216711489063,-0.165500433026424,-0.047202673214443054,-0.03463202114446468,0
2.545002725745694,-0.03482555922507297,-0.03126814262424742,-0.31019380618210435,-0.09832670766463612,-0.04005136542205113,-0.027525483819507802,-0.02779769555784857,0.5698569276747325,-0.13391671954739942,0.03392160737202302,-0.11348796749012958,0.9144444570117402,-0.04545199944734353,0.0018092114266246519,0
0.06898531419600006,-0.030484029695930753,-0.031746667753557396,-0.3152417812167955,-0.0882800220423705,-0.03483639966061926,-0.027525483819507802,-0.028134268294911356,-0.11340557456895353,-0.13299625799096515,-0.14808847370115882,0.010655592734991247,-0.16762630879421567,-0.03629835640656069,-0.03463202114446468,0
-0.6450521143239057,-0.033079663552026885,-0.031913541632855466,-0.20300481574072438,-0.09162891724979237,-0.03938662024517411,-0.027525483819507802,-0.028314129714038738,-0.20509881080079018,-0.13440767942487883,-0.2356127879208553,-0.14914622415053663,-0.17081512244590316,-0.04583171043742584,-0.03435098031939547,0
-0.3025870756311972,-0.034850345213915467,-0.031954667477981064,0.6963345483404043,-0.09497781245721425,-0.04016575138706226,-0.027525483819507802,-0.02835593887599403,-0.20288042605324574,-0.134527343416015,-0.23398703716536792,-0.14782554797792896,-0.1686892466781115,-0.04736073500783928,-0.034626682140779436,0
-0.5869222933604804,-0.030750835419640122,-0.031924099416979886,-0.34682249534250464,-0.09832670766463612,-0.039294754835501135,-0.027525483819507802,-0.028324856715739637,-0.20805665713084942,-0.09771072214312358,-0.23675914466599282,-0.15178757649575197,-0.17294099821369482,-0.04565144171120408,0.05194323523698628,0
0.23622982119248248,-0.03144411100820853,-0.03190213263596678,2.3431567908933575,-0.09497781245721425,-0.038679756277021006,-0.02743245356215582,-0.028246972376298776,-0.205838272383305,-0.13453041172348001,2.4075810090101917,-0.14914622415053663,-0.171878060329799,-0.044451567672478494,0.0010995712584178933,0
-0.676091018377959,0.31190062423029324,-0.026462608487596483,-0.34682249534250464,-0.09497781245721425,0.10564796144055788,-0.027525483819507802,-0.02277371648881877,-0.20509881080079018,0.18322925629487802,-0.23665535353559672,-0.14782554797792896,-0.171878060329799,0.17903945986624847,-0.034624243514771856,0
-0.6473216441018427,-0.03420462105132918,-0.031800489202621435,-0.33438214625907087,-0.05813996517557361,-0.040051127494483814,-0.027525483819507802,-0.028199251610672722,-0.17108357800510884,-0.12912490082295802,-0.2343165623685987,-0.1214120245257756,-0.1442416753485074,-0.04650697817857425,-0.02192475226652919,0
0.3200839421753365,-0.031119636541215266,-0.031746848263246405,1.5898547249963384,-0.08493112683494862,-0.03840290191470109,0.09626612071908187,-0.02809454477527571,-0.1999225797231865,-0.13453041172348001,-0.16850879681774994,-0.14518419563271362,-0.16656337091031984,-0.03991897559732757,-0.03463202114446468,0
-0.17730805951657977,-0.030160887011343132,-0.03176893272008573,-0.2978960014112973,-0.09832670766463612,-0.03810183705787912,-0.027525483819507802,-0.0281671534231164,-0.20140150288821612,-0.13422664928444208,0.9689433209353009,-0.14518419563271362,-0.1686892466781115,-0.04331064556025251,-0.034617021430057085,0
1.2442027567738594,-0.0321795370592863,-0.0308105063326442,-0.21921717329141596,-0.04139548913846424,-0.03680206143572551,-0.027525483819507802,-0.027152149766919962,-0.08086926493830182,-0.13453041172348001,-0.05827330771549932,0.006693564217168242,-0.11766822825111162,-0.03961716952116668,-0.03463202114446468,0
-0.36261181522580005,-0.03348419852390141,-0.03182147144354784,-0.2755247763712799,-0.08493112683494862,-0.03952576366903023,-0.027525483819507802,-0.028220614154325904,-0.18513334807289025,-0.1314927873331006,-0.05614768398222968,-0.1253740530435986,-0.16124868149084068,-0.04625479575037865,-0.03463202114446468,0
1.4116916884856738,-0.03256875480030699,-0.03179010182398846,0.5219296321474224,-0.08493112683494862,-0.03867245316913905,-0.027525483819507802,-0.028047931890694686,-0.18587280965540506,-0.13453041172348001,0.7623743035998669,-0.12273270069838327,-0.16443749514252817,-0.04459538919307565,-0.03463202114446468,0
-0.4529529613407666,-0.03423534841196571,-0.03190891722892435,-0.14657069916758686,-0.07153554600526112,-0.03944850447512116,-0.027525483819507802,-0.02830839701573761,-0.19104904073300874,-0.13449972864882973,-0.14813036249817968,-0.13197743390663694,-0.16443749514252817,-0.046405650891951644,-0.03463202114446468,0
1.2180947721955855,-0.009736794054953165,-0.028168254780052623,0.3926805012145538,-0.07153554600526112,0.005983616134702899,-0.027525483819507802,-0.024467244632271738,0.6593317791590246,-0.13453041172348001,-0.22518806263559735,1.373593402866105,-0.15380811630356986,0.02796593390353701,-0.03463202114446468,0
2.4487599908654403,-0.03127026279515455,-0.03123615979727321,-0.129026050549032,-0.06818665079783924,-0.03713174355922031,-0.027525483819507802,-0.02740335659774937,-0.12671588305422013,-0.13453041172348001,0.23585074229077974,-0.03820942565149248,-0.14743048900019487,-0.04022059008745867,-0.03463202114446468,0
-0.6399558915248723,-0.01294145214380355,-0.03126094975667049,-0.33724733026940584,-0.09497781245721425,-0.02096011031081232,-0.027525483819507802,-0.02765168504947901,-0.19474634864558282,-0.13449972864882973,-0.20536069871239038,-0.13197743390663694,-0.16975218456200733,-0.009747851489712816,-0.03463202114446468,0
0.5063371545894955,0.0033409958078646496,-0.022866920051229533,-0.03536750490710005,-0.06483775559041736,0.02059068651597777,-0.027525483819507802,-0.014559646861517617,-0.15111811527720892,-0.13453041172348001,-0.07302700745732414,-0.08839512021058388,-0.14211579958071574,0.11244481318441661,-0.03463202114446468,0
-0.6758025581950985,9.992827165382993e-05,-0.031679718978209086,-0.34682249534250464,-0.09832670766463612,-0.03245289587240971,-0.027525483819507802,-0.028076470441962875,-0.20509881080079018,0.17536864224451995,-0.23580919983577533,-0.1465048718053213,-0.17294099821369482,-0.03702930357362255,-0.03318904717548047,0
0.22640585522038023,-0.03442443620900759,-0.03182999283853599,0.035822330982531805,-0.08493112683494862,-0.03841355438160734,-0.0274928160197155,-0.028358346551383938,-0.18439388649037544,-0.13453041172348001,-0.23675914466599282,-0.15310825266835965,-0.13892698592902825,-0.04746163688296264,-0.03463202114446468,0
-0.6256910632314479,-0.03486834854103721,-0.03195437910579576,-0.3394964108981142,-0.09162891724979237,-0.04018605395009926,-0.027525483819507802,-0.028356632925151042,-0.15851273110235703,-0.1345010817724218,-0.225366322738475,-0.07254700613929187,-0.165500433026424,-0.04741638034049074,-0.03463202114446468,0
-0.6755926000587813,-0.034754683235189064,-0.03195581539336553,-0.34682249534250464,-0.09832670766463612,-0.04018269920983757,-0.027525483819507802,-0.028357098236296834,-0.20805665713084942,-0.13315127808902086,-0.23675914466599282,-0.15178757649575197,-0.17294099821369482,-0.047394162847805295,-0.031404975804837934,0
-0.6691487433104484,-0.03460974253435163,-0.031954667263280494,-0.34682249534250464,-0.09832670766463612,-0.040150555310805955,-0.027525483819507802,-0.028355926849377187,-0.20805665713084942,-0.13186831748374558,-0.23675914466599282,-0.15178757649575197,-0.17294099821369482,-0.04733084698377027,-0.02837680113761658,0
0.3825550966326322,-0.03483076225836518,-0.03195578649859129,7.0326307130014705,-0.09497781245721425,-0.040181890256108715,-0.027525483819507802,-0.028356001684766048,-0.205838272383305,-0.13453041172348001,-0.21775466288870676,-0.14914622415053663,-0.171878060329799,-0.04740129482633344,-0.034336211480822915,0
1.2276317953813876,-0.028446220977097498,-0.029908814247476267,-0.2150556592404153,-0.06818665079783924,-0.02484228871121813,-0.027525483819507802,-0.026224373050490538,-0.11710288248152759,-0.13434451217909626,0.03325231748184528,-0.04085077799670782,-0.13148642074175743,-0.03237612272566271,-0.03463202114446468,0
-0.6760851965299314,0.31190062423029324,-0.026462608487596483,-0.34682249534250464,-0.09497781245721425,0.07995444173338281,-0.027525483819507802,-0.02277371517150349,-0.205838272383305,1.2087356381666403,-0.23659158947790937,-0.14914622415053663,-0.171878060329799,0.18130343726029793,0.02677582841791338,0
-0.6760953228294263,-0.03456385115676634,-0.03195430374087291,-0.34682249534250464,-0.09832670766463612,-0.040140377853411305,-0.027525483819507802,-0.028355564708357452,-0.20805665713084942,-0.1314621042584503,-0.23675914466599282,-0.15178757649575197,-0.17294099821369482,-0.047311272473165175,-0.02744062127114916,0
1.4573471161951215,-0.03065119785205107,-0.0313834791365647,1.408436541969047,-0.08493112683494862,-0.03483639966061926,-0.027525483819507802,-0.027775391476327974,-0.18439388649037544,-0.13449972864882973,-0.23612290038235376,-0.13065675773402927,-0.15593399207136152,-0.03690259717225742,-0.03456337165789025,0
